source,target,edge_type,weight
cliente_35842,agencia_733,cliente_agencia,1.0
cliente_35843,agencia_369,cliente_agencia,1.0
cliente_35844,agencia_444,cliente_agencia,1.0
cliente_35845,agencia_640,cliente_agencia,1.0
cliente_35846,agencia_525,cliente_agencia,1.0
cliente_35847,agencia_723,cliente_agencia,1.0
cliente_35848,agencia_714,cliente_agencia,1.0
cliente_35849,agencia_702,cliente_agencia,1.0
cliente_35850,agencia_42,cliente_agencia,1.0
cliente_35851,agencia_122,cliente_agencia,1.0
cliente_35852,agencia_638,cliente_agencia,1.0
cliente_35853,agencia_437,cliente_agencia,1.0
cliente_35854,agencia_416,cliente_agencia,1.0
cliente_35855,agencia_782,cliente_agencia,1.0
cliente_35856,agencia_162,cliente_agencia,1.0
cliente_35857,agencia_733,cliente_agencia,1.0
cliente_35858,agencia_701,cliente_agencia,1.0
cliente_35859,agencia_405,cliente_agencia,1.0
cliente_35860,agencia_241,cliente_agencia,1.0
cliente_35861,agencia_666,cliente_agencia,1.0
cliente_35862,agencia_763,cliente_agencia,1.0
cliente_35863,agencia_228,cliente_agencia,1.0
cliente_35864,agencia_612,cliente_agencia,1.0
cliente_35865,agencia_626,cliente_agencia,1.0
cliente_35866,agencia_244,cliente_agencia,1.0
cliente_35867,agencia_505,cliente_agencia,1.0
cliente_35868,agencia_90,cliente_agencia,1.0
cliente_35869,agencia_387,cliente_agencia,1.0
cliente_35870,agencia_576,cliente_agencia,1.0
cliente_35871,agencia_740,cliente_agencia,1.0
cliente_35872,agencia_71,cliente_agencia,1.0
cliente_35873,agencia_210,cliente_agencia,1.0
cliente_35874,agencia_131,cliente_agencia,1.0
cliente_35875,agencia_776,cliente_agencia,1.0
cliente_35876,agencia_617,cliente_agencia,1.0
cliente_35877,agencia_383,cliente_agencia,1.0
cliente_35878,agencia_207,cliente_agencia,1.0
cliente_35879,agencia_92,cliente_agencia,1.0
cliente_35880,agencia_717,cliente_agencia,1.0
cliente_35881,agencia_773,cliente_agencia,1.0
cliente_35882,agencia_391,cliente_agencia,1.0
cliente_35883,agencia_112,cliente_agencia,1.0
cliente_35884,agencia_502,cliente_agencia,1.0
cliente_35885,agencia_334,cliente_agencia,1.0
cliente_35886,agencia_599,cliente_agencia,1.0
cliente_35887,agencia_648,cliente_agencia,1.0
cliente_35888,agencia_73,cliente_agencia,1.0
cliente_35889,agencia_465,cliente_agencia,1.0
cliente_35890,agencia_457,cliente_agencia,1.0
cliente_35891,agencia_200,cliente_agencia,1.0
cliente_35892,agencia_405,cliente_agencia,1.0
cliente_35893,agencia_45,cliente_agencia,1.0
cliente_35894,agencia_242,cliente_agencia,1.0
cliente_35895,agencia_231,cliente_agencia,1.0
cliente_35896,agencia_751,cliente_agencia,1.0
cliente_35897,agencia_642,cliente_agencia,1.0
cliente_35898,agencia_589,cliente_agencia,1.0
cliente_35899,agencia_607,cliente_agencia,1.0
cliente_35900,agencia_756,cliente_agencia,1.0
cliente_35901,agencia_619,cliente_agencia,1.0
cliente_35902,agencia_390,cliente_agencia,1.0
cliente_35903,agencia_751,cliente_agencia,1.0
cliente_35904,agencia_148,cliente_agencia,1.0
cliente_35905,agencia_562,cliente_agencia,1.0
cliente_35906,agencia_254,cliente_agencia,1.0
cliente_35907,agencia_591,cliente_agencia,1.0
cliente_35908,agencia_69,cliente_agencia,1.0
cliente_35909,agencia_151,cliente_agencia,1.0
cliente_35910,agencia_4,cliente_agencia,1.0
cliente_35911,agencia_547,cliente_agencia,1.0
cliente_35912,agencia_648,cliente_agencia,1.0
cliente_35913,agencia_91,cliente_agencia,1.0
cliente_35914,agencia_748,cliente_agencia,1.0
cliente_35915,agencia_223,cliente_agencia,1.0
cliente_35916,agencia_514,cliente_agencia,1.0
cliente_35917,agencia_79,cliente_agencia,1.0
cliente_35918,agencia_95,cliente_agencia,1.0
cliente_35919,agencia_719,cliente_agencia,1.0
cliente_35920,agencia_506,cliente_agencia,1.0
cliente_35921,agencia_143,cliente_agencia,1.0
cliente_35922,agencia_174,cliente_agencia,1.0
cliente_35923,agencia_134,cliente_agencia,1.0
cliente_35924,agencia_488,cliente_agencia,1.0
cliente_35925,agencia_525,cliente_agencia,1.0
cliente_35926,agencia_506,cliente_agencia,1.0
cliente_35927,agencia_155,cliente_agencia,1.0
cliente_35928,agencia_777,cliente_agencia,1.0
cliente_35929,agencia_188,cliente_agencia,1.0
cliente_35930,agencia_270,cliente_agencia,1.0
cliente_35931,agencia_496,cliente_agencia,1.0
cliente_35932,agencia_407,cliente_agencia,1.0
cliente_35933,agencia_18,cliente_agencia,1.0
cliente_35934,agencia_368,cliente_agencia,1.0
cliente_35935,agencia_528,cliente_agencia,1.0
cliente_35936,agencia_732,cliente_agencia,1.0
cliente_35937,agencia_644,cliente_agencia,1.0
cliente_35938,agencia_180,cliente_agencia,1.0
cliente_35939,agencia_560,cliente_agencia,1.0
cliente_35940,agencia_479,cliente_agencia,1.0
cliente_35941,agencia_112,cliente_agencia,1.0
cliente_35942,agencia_547,cliente_agencia,1.0
cliente_35943,agencia_48,cliente_agencia,1.0
cliente_35944,agencia_586,cliente_agencia,1.0
cliente_35945,agencia_40,cliente_agencia,1.0
cliente_35946,agencia_340,cliente_agencia,1.0
cliente_35947,agencia_280,cliente_agencia,1.0
cliente_35948,agencia_216,cliente_agencia,1.0
cliente_35949,agencia_460,cliente_agencia,1.0
cliente_35950,agencia_404,cliente_agencia,1.0
cliente_35951,agencia_23,cliente_agencia,1.0
cliente_35952,agencia_490,cliente_agencia,1.0
cliente_35953,agencia_732,cliente_agencia,1.0
cliente_35954,agencia_565,cliente_agencia,1.0
cliente_35955,agencia_531,cliente_agencia,1.0
cliente_35956,agencia_535,cliente_agencia,1.0
cliente_35957,agencia_69,cliente_agencia,1.0
cliente_35958,agencia_642,cliente_agencia,1.0
cliente_35959,agencia_81,cliente_agencia,1.0
cliente_35960,agencia_798,cliente_agencia,1.0
cliente_35961,agencia_644,cliente_agencia,1.0
cliente_35962,agencia_60,cliente_agencia,1.0
cliente_35963,agencia_653,cliente_agencia,1.0
cliente_35964,agencia_627,cliente_agencia,1.0
cliente_35965,agencia_29,cliente_agencia,1.0
cliente_35966,agencia_80,cliente_agencia,1.0
cliente_35967,agencia_318,cliente_agencia,1.0
cliente_35968,agencia_336,cliente_agencia,1.0
cliente_35969,agencia_709,cliente_agencia,1.0
cliente_35970,agencia_449,cliente_agencia,1.0
cliente_35971,agencia_202,cliente_agencia,1.0
cliente_35972,agencia_687,cliente_agencia,1.0
cliente_35973,agencia_122,cliente_agencia,1.0
cliente_35974,agencia_6,cliente_agencia,1.0
cliente_35975,agencia_478,cliente_agencia,1.0
cliente_35976,agencia_220,cliente_agencia,1.0
cliente_35977,agencia_3,cliente_agencia,1.0
cliente_35978,agencia_376,cliente_agencia,1.0
cliente_35979,agencia_311,cliente_agencia,1.0
cliente_35980,agencia_377,cliente_agencia,1.0
cliente_35981,agencia_68,cliente_agencia,1.0
cliente_35982,agencia_765,cliente_agencia,1.0
cliente_35983,agencia_385,cliente_agencia,1.0
cliente_35984,agencia_378,cliente_agencia,1.0
cliente_35985,agencia_96,cliente_agencia,1.0
cliente_35986,agencia_750,cliente_agencia,1.0
cliente_35987,agencia_636,cliente_agencia,1.0
cliente_35988,agencia_532,cliente_agencia,1.0
cliente_35989,agencia_306,cliente_agencia,1.0
cliente_35990,agencia_369,cliente_agencia,1.0
cliente_35991,agencia_624,cliente_agencia,1.0
cliente_35992,agencia_363,cliente_agencia,1.0
cliente_35993,agencia_554,cliente_agencia,1.0
cliente_35994,agencia_554,cliente_agencia,1.0
cliente_35995,agencia_428,cliente_agencia,1.0
cliente_35996,agencia_443,cliente_agencia,1.0
cliente_35997,agencia_77,cliente_agencia,1.0
cliente_35998,agencia_688,cliente_agencia,1.0
cliente_35999,agencia_769,cliente_agencia,1.0
cliente_36000,agencia_339,cliente_agencia,1.0
cliente_36001,agencia_274,cliente_agencia,1.0
cliente_36002,agencia_563,cliente_agencia,1.0
cliente_36003,agencia_298,cliente_agencia,1.0
cliente_36004,agencia_624,cliente_agencia,1.0
cliente_36005,agencia_787,cliente_agencia,1.0
cliente_36006,agencia_737,cliente_agencia,1.0
cliente_36007,agencia_31,cliente_agencia,1.0
cliente_36008,agencia_63,cliente_agencia,1.0
cliente_36009,agencia_431,cliente_agencia,1.0
cliente_36010,agencia_11,cliente_agencia,1.0
cliente_36011,agencia_262,cliente_agencia,1.0
cliente_36012,agencia_8,cliente_agencia,1.0
cliente_36013,agencia_79,cliente_agencia,1.0
cliente_36014,agencia_522,cliente_agencia,1.0
cliente_36015,agencia_748,cliente_agencia,1.0
cliente_36016,agencia_576,cliente_agencia,1.0
cliente_36017,agencia_22,cliente_agencia,1.0
cliente_36018,agencia_126,cliente_agencia,1.0
cliente_36019,agencia_21,cliente_agencia,1.0
cliente_36020,agencia_763,cliente_agencia,1.0
cliente_36021,agencia_443,cliente_agencia,1.0
cliente_36022,agencia_245,cliente_agencia,1.0
cliente_36023,agencia_368,cliente_agencia,1.0
cliente_36024,agencia_596,cliente_agencia,1.0
cliente_36025,agencia_368,cliente_agencia,1.0
cliente_36026,agencia_698,cliente_agencia,1.0
cliente_36027,agencia_113,cliente_agencia,1.0
cliente_36028,agencia_181,cliente_agencia,1.0
cliente_36029,agencia_421,cliente_agencia,1.0
cliente_36030,agencia_713,cliente_agencia,1.0
cliente_36031,agencia_473,cliente_agencia,1.0
cliente_36032,agencia_379,cliente_agencia,1.0
cliente_36033,agencia_233,cliente_agencia,1.0
cliente_36034,agencia_203,cliente_agencia,1.0
cliente_36035,agencia_518,cliente_agencia,1.0
cliente_36036,agencia_779,cliente_agencia,1.0
cliente_36037,agencia_520,cliente_agencia,1.0
cliente_36038,agencia_770,cliente_agencia,1.0
cliente_36039,agencia_542,cliente_agencia,1.0
cliente_36040,agencia_99,cliente_agencia,1.0
cliente_36041,agencia_547,cliente_agencia,1.0
cliente_36042,agencia_490,cliente_agencia,1.0
cliente_36043,agencia_614,cliente_agencia,1.0
cliente_36044,agencia_39,cliente_agencia,1.0
cliente_36045,agencia_630,cliente_agencia,1.0
cliente_36046,agencia_751,cliente_agencia,1.0
cliente_36047,agencia_227,cliente_agencia,1.0
cliente_36048,agencia_123,cliente_agencia,1.0
cliente_36049,agencia_169,cliente_agencia,1.0
cliente_36050,agencia_49,cliente_agencia,1.0
cliente_36051,agencia_541,cliente_agencia,1.0
cliente_36052,agencia_470,cliente_agencia,1.0
cliente_36053,agencia_460,cliente_agencia,1.0
cliente_36054,agencia_485,cliente_agencia,1.0
cliente_36055,agencia_722,cliente_agencia,1.0
cliente_36056,agencia_515,cliente_agencia,1.0
cliente_36057,agencia_372,cliente_agencia,1.0
cliente_36058,agencia_381,cliente_agencia,1.0
cliente_36059,agencia_246,cliente_agencia,1.0
cliente_36060,agencia_768,cliente_agencia,1.0
cliente_36061,agencia_193,cliente_agencia,1.0
cliente_36062,agencia_505,cliente_agencia,1.0
cliente_36063,agencia_674,cliente_agencia,1.0
cliente_36064,agencia_755,cliente_agencia,1.0
cliente_36065,agencia_275,cliente_agencia,1.0
cliente_36066,agencia_677,cliente_agencia,1.0
cliente_36067,agencia_757,cliente_agencia,1.0
cliente_36068,agencia_232,cliente_agencia,1.0
cliente_36069,agencia_640,cliente_agencia,1.0
cliente_36070,agencia_590,cliente_agencia,1.0
cliente_36071,agencia_130,cliente_agencia,1.0
cliente_36072,agencia_452,cliente_agencia,1.0
cliente_36073,agencia_608,cliente_agencia,1.0
cliente_36074,agencia_315,cliente_agencia,1.0
cliente_36075,agencia_347,cliente_agencia,1.0
cliente_36076,agencia_392,cliente_agencia,1.0
cliente_36077,agencia_362,cliente_agencia,1.0
cliente_36078,agencia_655,cliente_agencia,1.0
cliente_36079,agencia_623,cliente_agencia,1.0
cliente_36080,agencia_657,cliente_agencia,1.0
cliente_36081,agencia_432,cliente_agencia,1.0
cliente_36082,agencia_515,cliente_agencia,1.0
cliente_36083,agencia_98,cliente_agencia,1.0
cliente_36084,agencia_77,cliente_agencia,1.0
cliente_36085,agencia_480,cliente_agencia,1.0
cliente_36086,agencia_799,cliente_agencia,1.0
cliente_36087,agencia_434,cliente_agencia,1.0
cliente_36088,agencia_779,cliente_agencia,1.0
cliente_36089,agencia_201,cliente_agencia,1.0
cliente_36090,agencia_194,cliente_agencia,1.0
cliente_36091,agencia_152,cliente_agencia,1.0
cliente_36092,agencia_2,cliente_agencia,1.0
cliente_36093,agencia_15,cliente_agencia,1.0
cliente_36094,agencia_354,cliente_agencia,1.0
cliente_36095,agencia_544,cliente_agencia,1.0
cliente_36096,agencia_581,cliente_agencia,1.0
cliente_36097,agencia_796,cliente_agencia,1.0
cliente_36098,agencia_376,cliente_agencia,1.0
cliente_36099,agencia_610,cliente_agencia,1.0
cliente_36100,agencia_575,cliente_agencia,1.0
cliente_36101,agencia_530,cliente_agencia,1.0
cliente_36102,agencia_668,cliente_agencia,1.0
cliente_36103,agencia_679,cliente_agencia,1.0
cliente_36104,agencia_611,cliente_agencia,1.0
cliente_36105,agencia_744,cliente_agencia,1.0
cliente_36106,agencia_10,cliente_agencia,1.0
cliente_36107,agencia_494,cliente_agencia,1.0
cliente_36108,agencia_360,cliente_agencia,1.0
cliente_36109,agencia_333,cliente_agencia,1.0
cliente_36110,agencia_1,cliente_agencia,1.0
cliente_36111,agencia_376,cliente_agencia,1.0
cliente_36112,agencia_59,cliente_agencia,1.0
cliente_36113,agencia_719,cliente_agencia,1.0
cliente_36114,agencia_354,cliente_agencia,1.0
cliente_36115,agencia_19,cliente_agencia,1.0
cliente_36116,agencia_457,cliente_agencia,1.0
cliente_36117,agencia_551,cliente_agencia,1.0
cliente_36118,agencia_281,cliente_agencia,1.0
cliente_36119,agencia_543,cliente_agencia,1.0
cliente_36120,agencia_346,cliente_agencia,1.0
cliente_36121,agencia_776,cliente_agencia,1.0
cliente_36122,agencia_749,cliente_agencia,1.0
cliente_36123,agencia_45,cliente_agencia,1.0
cliente_36124,agencia_53,cliente_agencia,1.0
cliente_36125,agencia_18,cliente_agencia,1.0
cliente_36126,agencia_489,cliente_agencia,1.0
cliente_36127,agencia_612,cliente_agencia,1.0
cliente_36128,agencia_235,cliente_agencia,1.0
cliente_36129,agencia_230,cliente_agencia,1.0
cliente_36130,agencia_729,cliente_agencia,1.0
cliente_36131,agencia_401,cliente_agencia,1.0
cliente_36132,agencia_687,cliente_agencia,1.0
cliente_36133,agencia_317,cliente_agencia,1.0
cliente_36134,agencia_63,cliente_agencia,1.0
cliente_36135,agencia_4,cliente_agencia,1.0
cliente_36136,agencia_501,cliente_agencia,1.0
cliente_36137,agencia_435,cliente_agencia,1.0
cliente_36138,agencia_583,cliente_agencia,1.0
cliente_36139,agencia_248,cliente_agencia,1.0
cliente_36140,agencia_415,cliente_agencia,1.0
cliente_36141,agencia_374,cliente_agencia,1.0
cliente_36142,agencia_298,cliente_agencia,1.0
cliente_36143,agencia_347,cliente_agencia,1.0
cliente_36144,agencia_500,cliente_agencia,1.0
cliente_36145,agencia_709,cliente_agencia,1.0
cliente_36146,agencia_731,cliente_agencia,1.0
cliente_36147,agencia_383,cliente_agencia,1.0
cliente_36148,agencia_525,cliente_agencia,1.0
cliente_36149,agencia_442,cliente_agencia,1.0
cliente_36150,agencia_444,cliente_agencia,1.0
cliente_36151,agencia_212,cliente_agencia,1.0
cliente_36152,agencia_753,cliente_agencia,1.0
cliente_36153,agencia_512,cliente_agencia,1.0
cliente_36154,agencia_627,cliente_agencia,1.0
cliente_36155,agencia_761,cliente_agencia,1.0
cliente_36156,agencia_250,cliente_agencia,1.0
cliente_36157,agencia_210,cliente_agencia,1.0
cliente_36158,agencia_270,cliente_agencia,1.0
cliente_36159,agencia_151,cliente_agencia,1.0
cliente_36160,agencia_365,cliente_agencia,1.0
cliente_36161,agencia_68,cliente_agencia,1.0
cliente_36162,agencia_386,cliente_agencia,1.0
cliente_36163,agencia_274,cliente_agencia,1.0
cliente_36164,agencia_183,cliente_agencia,1.0
cliente_36165,agencia_316,cliente_agencia,1.0
cliente_36166,agencia_446,cliente_agencia,1.0
cliente_36167,agencia_798,cliente_agencia,1.0
cliente_36168,agencia_102,cliente_agencia,1.0
cliente_36169,agencia_565,cliente_agencia,1.0
cliente_36170,agencia_479,cliente_agencia,1.0
cliente_36171,agencia_602,cliente_agencia,1.0
cliente_36172,agencia_560,cliente_agencia,1.0
cliente_36173,agencia_356,cliente_agencia,1.0
cliente_36174,agencia_410,cliente_agencia,1.0
cliente_36175,agencia_691,cliente_agencia,1.0
cliente_36176,agencia_588,cliente_agencia,1.0
cliente_36177,agencia_755,cliente_agencia,1.0
cliente_36178,agencia_222,cliente_agencia,1.0
cliente_36179,agencia_212,cliente_agencia,1.0
cliente_36180,agencia_494,cliente_agencia,1.0
cliente_36181,agencia_718,cliente_agencia,1.0
cliente_36182,agencia_611,cliente_agencia,1.0
cliente_36183,agencia_488,cliente_agencia,1.0
cliente_36184,agencia_182,cliente_agencia,1.0
cliente_36185,agencia_95,cliente_agencia,1.0
cliente_36186,agencia_390,cliente_agencia,1.0
cliente_36187,agencia_18,cliente_agencia,1.0
cliente_36188,agencia_341,cliente_agencia,1.0
cliente_36189,agencia_350,cliente_agencia,1.0
cliente_36190,agencia_156,cliente_agencia,1.0
cliente_36191,agencia_604,cliente_agencia,1.0
cliente_36192,agencia_585,cliente_agencia,1.0
cliente_36193,agencia_31,cliente_agencia,1.0
cliente_36194,agencia_198,cliente_agencia,1.0
cliente_36195,agencia_473,cliente_agencia,1.0
cliente_36196,agencia_197,cliente_agencia,1.0
cliente_36197,agencia_578,cliente_agencia,1.0
cliente_36198,agencia_229,cliente_agencia,1.0
cliente_36199,agencia_403,cliente_agencia,1.0
cliente_36200,agencia_7,cliente_agencia,1.0
cliente_36201,agencia_602,cliente_agencia,1.0
cliente_36202,agencia_261,cliente_agencia,1.0
cliente_36203,agencia_622,cliente_agencia,1.0
cliente_36204,agencia_712,cliente_agencia,1.0
cliente_36205,agencia_43,cliente_agencia,1.0
cliente_36206,agencia_135,cliente_agencia,1.0
cliente_36207,agencia_193,cliente_agencia,1.0
cliente_36208,agencia_735,cliente_agencia,1.0
cliente_36209,agencia_385,cliente_agencia,1.0
cliente_36210,agencia_406,cliente_agencia,1.0
cliente_36211,agencia_482,cliente_agencia,1.0
cliente_36212,agencia_4,cliente_agencia,1.0
cliente_36213,agencia_291,cliente_agencia,1.0
cliente_36214,agencia_71,cliente_agencia,1.0
cliente_36215,agencia_210,cliente_agencia,1.0
cliente_36216,agencia_51,cliente_agencia,1.0
cliente_36217,agencia_360,cliente_agencia,1.0
cliente_36218,agencia_680,cliente_agencia,1.0
cliente_36219,agencia_722,cliente_agencia,1.0
cliente_36220,agencia_498,cliente_agencia,1.0
cliente_36221,agencia_512,cliente_agencia,1.0
cliente_36222,agencia_691,cliente_agencia,1.0
cliente_36223,agencia_92,cliente_agencia,1.0
cliente_36224,agencia_667,cliente_agencia,1.0
cliente_36225,agencia_659,cliente_agencia,1.0
cliente_36226,agencia_674,cliente_agencia,1.0
cliente_36227,agencia_529,cliente_agencia,1.0
cliente_36228,agencia_544,cliente_agencia,1.0
cliente_36229,agencia_514,cliente_agencia,1.0
cliente_36230,agencia_370,cliente_agencia,1.0
cliente_36231,agencia_127,cliente_agencia,1.0
cliente_36232,agencia_159,cliente_agencia,1.0
cliente_36233,agencia_43,cliente_agencia,1.0
cliente_36234,agencia_175,cliente_agencia,1.0
cliente_36235,agencia_172,cliente_agencia,1.0
cliente_36236,agencia_598,cliente_agencia,1.0
cliente_36237,agencia_234,cliente_agencia,1.0
cliente_36238,agencia_387,cliente_agencia,1.0
cliente_36239,agencia_59,cliente_agencia,1.0
cliente_36240,agencia_410,cliente_agencia,1.0
cliente_36241,agencia_276,cliente_agencia,1.0
cliente_36242,agencia_510,cliente_agencia,1.0
cliente_36243,agencia_446,cliente_agencia,1.0
cliente_36244,agencia_588,cliente_agencia,1.0
cliente_36245,agencia_100,cliente_agencia,1.0
cliente_36246,agencia_34,cliente_agencia,1.0
cliente_36247,agencia_532,cliente_agencia,1.0
cliente_36248,agencia_378,cliente_agencia,1.0
cliente_36249,agencia_108,cliente_agencia,1.0
cliente_36250,agencia_217,cliente_agencia,1.0
cliente_36251,agencia_538,cliente_agencia,1.0
cliente_36252,agencia_485,cliente_agencia,1.0
cliente_36253,agencia_449,cliente_agencia,1.0
cliente_36254,agencia_549,cliente_agencia,1.0
cliente_36255,agencia_26,cliente_agencia,1.0
cliente_36256,agencia_402,cliente_agencia,1.0
cliente_36257,agencia_326,cliente_agencia,1.0
cliente_36258,agencia_333,cliente_agencia,1.0
cliente_36259,agencia_437,cliente_agencia,1.0
cliente_36260,agencia_107,cliente_agencia,1.0
cliente_36261,agencia_780,cliente_agencia,1.0
cliente_36262,agencia_697,cliente_agencia,1.0
cliente_36263,agencia_740,cliente_agencia,1.0
cliente_36264,agencia_372,cliente_agencia,1.0
